agent_timestamp,agent_field_id,agent_bin_id,expert_timestamp,expert_field_id,expert_bin_id,timestamp
1482368557,-1,2278,1482368557,-1,2278,1482368557
1482368677,10550,2149,1482368567,10861,1703,1482368677
1482368797,6447,2021,1482368690,10459,1575,1482368797
1482368917,4729,1957,1482368809,10460,1574,1482368917
1482369037,6792,1957,1482376050,10795,1574,1482369037
1482369157,6445,1957,1482376169,10795,1574,1482369157
1482369277,6791,1957,1482376288,10669,1637,1482369277
1482369397,13577,1957,1482376408,10669,1637,1482369397
1482369517,6070,1957,1482376719,9907,2898,1482369517
1482369637,6444,1957,1482376839,9989,2898,1482369637
1482369757,6790,1957,1482376960,10862,2898,1482369757
1482369877,6791,1957,1482377104,10863,2768,1482369877
1482369997,15317,1957,1482377223,10863,2768,1482369997
1482370117,9191,1957,1482377342,10761,2717,1482370117
1482370237,8119,1957,1482377461,10762,2717,1482370237
1482370357,9191,1957,1482377580,10762,2717,1482370357
1482370477,5750,1957,1482379705,9334,2597,1482370477
1482370597,4729,1957,1482379828,10864,2597,1482370597
1482370717,4593,1957,1482379957,9335,2598,1482370717
1482370837,6448,2021,1482380076,9335,2598,1482370837
1482370957,6756,2021,1482380194,9336,2598,1482370957
1482371077,4961,2021,1482380314,9336,2598,1482371077
1482371197,5411,2021,1482380433,9401,2598,1482371197
1482371317,6421,2021,1482380552,9401,2598,1482371317
1482371437,7338,2021,1482380671,10865,2598,1482371437
1482371557,5962,2021,1482380789,10865,2598,1482371557
1482371677,9620,2021,1482380909,10865,2598,1482371677
1482371797,5045,2021,1482381032,9400,2534,1482371797
1482371917,7078,2021,1482381150,9400,2534,1482371917
1482372037,15318,2021,1482381269,9402,2534,1482372037
1482372157,8118,2021,1482381388,9402,2534,1482372157
1482372277,11488,2021,1482381506,10859,2535,1482372277
1482372397,4591,2021,1482381626,10859,2535,1482372397
1482372517,13695,2021,1482381745,10860,2535,1482372517
1482372637,9619,2021,1482381864,10860,2535,1482372637
1482372757,6447,2021,1482381983,10866,2535,1482372757
1482372877,9621,2021,1482382102,10866,2535,1482372877
1482372997,7339,2021,1482382220,10866,2535,1482372997
1482373117,11010,2021,1482382339,10867,2599,1482373117
1482373237,9199,2021,1482382458,10867,2599,1482373237
1482373357,5875,2021,1482382577,10867,2599,1482373357
1482373477,4961,2021,1482382696,10868,2599,1482373477
1482373597,8118,2021,1482382815,10868,2599,1482373597
1482373717,11488,2021,1482382934,10868,2599,1482373717
1482373837,7340,2021,1482383053,10869,2536,1482373837
1482373957,6756,2021,1482383171,10869,2536,1482373957
1482374077,4591,2021,1482383289,10869,2536,1482374077
1482374197,6447,2021,1482383409,10696,2600,1482374197
1482374317,9621,2021,1482383527,10696,2600,1482374317
1482374437,9620,2021,1482383646,10693,2600,1482374437
1482374557,7340,2021,1482383765,10695,2600,1482374557
1482374677,9621,2021,1482383884,10870,2659,1482374677
1482374797,7078,2021,1482384003,10870,2659,1482374797
1482374917,8118,2021,1482384122,10871,2659,1482374917
1482375037,13578,2021,1482384241,10871,2659,1482375037
1482375157,4961,2021,1482384359,10871,2659,1482375157
1482375277,9619,2021,1482384478,10872,2715,1482375277
1482375397,6740,2021,1482384596,10872,2715,1482375397
1482375517,5948,2021,1482384714,10872,2715,1482375517
1482375637,5722,2021,1482384833,10872,2715,1482375637
1482375757,15326,2021,1482384951,10872,2715,1482375757
1482375877,5411,2021,1482385076,10752,2660,1482375877
1482375997,15318,2021,1482385193,10752,2660,1482375997
1482376117,4591,2021,1482385313,10752,2660,1482376117
1482376237,6740,2021,1482385387,9732,2716,1482376237
1482376357,9621,2021,1482385506,9732,2716,1482376357
1482376477,5875,2021,1482385580,9733,2716,1482376477
1482376597,5722,2021,1482385700,9733,2716,1482376597
1482376717,7340,2021,1482385773,9735,2716,1482376717
1482376837,4591,2021,1482385893,9735,2716,1482376837
1482376957,5101,2021,1482385967,10327,2661,1482376957
1482377077,4961,2021,1482386086,10873,2661,1482377077
1482377197,12204,2021,1482386204,10762,2717,1482377197
1482377317,7340,2021,1482386322,10762,2717,1482377317
1482377437,15546,2021,1482386397,9391,2716,1482377437
1482377557,14720,2021,1482386517,9391,2716,1482377557
1482377677,9199,2021,1482386591,10566,2768,1482377677
1482377797,5962,2021,1482386709,10566,2768,1482377797
1482377917,7338,2021,1482386783,10567,2768,1482377917
1482378037,14954,2021,1482386903,10567,2768,1482378037
1482378157,7339,2021,1482386978,10737,2816,1482378157
1482378277,13580,2021,1482387097,10737,2816,1482378277
1482378397,9620,2021,1482387171,10733,2768,1482378397
1482378517,7340,2021,1482387291,10733,2768,1482378517
1482378637,5948,2021,1482387364,10734,2816,1482378637
1482378757,13579,2021,1482387484,10734,2816,1482378757
1482378877,6447,2021,1482387557,10757,2859,1482378877
1482378997,14954,2021,1482387677,10758,2859,1482378997
1482379117,13580,2021,1482387798,10804,2899,1482379117
1482379237,7493,2086,1482387916,10804,2899,1482379237
1482379357,7499,2086,1482388038,10874,2899,1482379357
1482379477,5103,2086,1482388158,10874,2899,1482379477
1482379597,12971,2086,1482388276,10874,2899,1482379597
1482379717,9622,2086,1482388394,10874,2899,1482379717
1482379837,9622,2086,1482388468,10808,2860,1482379837
1482379957,5757,2086,1482388586,10808,2860,1482379957
1482380077,14539,2150,1482388706,10805,2860,1482380077
1482380197,5479,2087,1482388825,10805,2860,1482380197
1482380317,8004,2087,1482388946,10807,2860,1482380317
1482380437,11016,2087,1482389066,10806,2860,1482380437
1482380557,5366,2151,1482389185,6188,2770,1482380557
1482380677,13423,2151,1482389304,10625,2718,1482380677
1482380797,4678,2216,1482389423,10625,2718,1482380797
1482380917,12478,2216,1482389497,10570,2769,1482380917
1482381037,10838,2216,1482389615,10738,2769,1482381037
1482381157,10837,2216,1482389733,10624,2718,1482381157
1482381277,11021,2216,1482389852,10624,2718,1482381277
1482381397,9452,2216,1482389925,10577,2770,1482381397
1482381517,4678,2216,1482390044,10577,2770,1482381517
1482381637,5965,2216,1482390117,10578,2719,1482381637
1482381757,7480,2216,1482390237,6195,2770,1482381757
1482381877,8478,2216,1482390356,6195,2770,1482381877
1482381997,3338,2216,1482390475,10744,2818,1482381997
1482382117,13424,2216,1482390594,10875,2770,1482382117
1482382237,7466,2216,1482390711,10875,2770,1482382237
1482382357,4758,2216,1482390830,10875,2770,1482382357
1482382477,5269,2216,1482390951,10710,2818,1482382477
1482382597,10838,2216,1482391071,10743,2861,1482382597
1482382717,9165,2216,1482391189,10876,2861,1482382717
1482382837,15623,2216,1482391307,10876,2861,1482382837
1482382957,4758,2216,1482391425,10876,2861,1482382957
1482383077,7480,2216,1482391547,10877,2861,1482383077
1482383197,5269,2216,1482391666,10878,2818,1482383197
1482383317,13424,2216,1482391785,10878,2818,1482383317
1482383437,9452,2216,1482391904,10878,2818,1482383437
1482383557,5473,2216,1482392023,10878,2818,1482383557
1482383677,8345,2280,1482392096,10584,2771,1482383677
1482383797,13499,2280,1482392213,10584,2771,1482383797
1482383917,8462,2280,1482392290,10879,2862,1482383917
1482384037,5435,2345,1482392408,10879,2862,1482384037
1482384157,8286,2345,1482392527,10879,2862,1482384157
1482384277,5498,2346,1482392646,10879,2862,1482384277
1482384397,3891,2346,1482392720,10880,2819,1482384397
1482384517,11185,2346,1482392838,10880,2819,1482384517
1482384637,3882,2346,1482392957,10880,2819,1482384637
1482384757,8288,2346,1482393031,10816,2819,1482384757
1482384877,3882,2346,1482393150,10816,2819,1482384877
1482384997,4789,2346,1482393268,10880,2819,1482384997
1482385117,13832,2346,1482393391,10815,2862,1482385117
1482385237,6108,2346,1482393511,10815,2862,1482385237
1482385357,9631,2346,1482393630,10817,2862,1482385357
1482385477,15681,2346,1482393750,10817,2862,1482385477
1482385597,15476,2346,1482393869,10881,2901,1482385597
1482385717,13832,2346,1482393987,10881,2901,1482385717
1482385837,10934,2346,1482394106,10882,2820,1482385837
1482385957,15476,2346,1482394344,10814,2819,1482385957
1482386077,8288,2346,1482394463,10814,2819,1482386077
1482386197,10230,2346,1482394583,10812,2772,1482386197
1482386317,13832,2346,1482394702,10818,2819,1482386317
1482386437,15681,2346,1482394820,10818,2819,1482386437
1482386557,10934,2346,1482394894,10813,2772,1482386557
1482386677,3882,2346,1482395014,10883,2722,1482386677
1482386797,3891,2346,1482395133,10884,2721,1482386797
1482386917,11910,2346,0,0,0,1482386917
1482387037,8289,2346,0,0,0,1482387037
1482387157,5512,2410,0,0,0,1482387157
1482387277,15441,2410,0,0,0,1482387277
1482387397,15441,2410,0,0,0,1482387397
1482387517,3751,2410,0,0,0,1482387517
1482387637,5783,2410,0,0,0,1482387637
1482387757,10082,2410,0,0,0,1482387757
1482387877,14042,2410,0,0,0,1482387877
1482387997,10321,2410,0,0,0,1482387997
1482388117,8291,2410,0,0,0,1482388117
1482388237,2955,2475,0,0,0,1482388237
1482388357,15676,2475,0,0,0,1482388357
1482388477,11061,2475,0,0,0,1482388477
1482388597,3079,2475,0,0,0,1482388597
1482388717,3753,2475,0,0,0,1482388717
1482388837,13910,2475,0,0,0,1482388837
1482388957,8313,2475,0,0,0,1482388957
1482389077,15710,2475,0,0,0,1482389077
1482389197,3755,2475,0,0,0,1482389197
1482389317,13913,2475,0,0,0,1482389317
1482389437,2955,2475,0,0,0,1482389437
1482389557,3482,2475,0,0,0,1482389557
1482389677,3753,2475,0,0,0,1482389677
1482389797,3755,2475,0,0,0,1482389797
1482389917,8293,2475,0,0,0,1482389917
1482390037,8313,2475,0,0,0,1482390037
1482390157,13914,2475,0,0,0,1482390157
1482390277,2856,2475,0,0,0,1482390277
1482390397,10084,2475,0,0,0,1482390397
1482390517,14044,2475,0,0,0,1482390517
1482390637,3889,2475,0,0,0,1482390637
1482390757,8292,2475,0,0,0,1482390757
1482390877,13914,2475,0,0,0,1482390877
1482390997,3079,2475,0,0,0,1482390997
1482391117,10234,2475,0,0,0,1482391117
1482391237,10225,2475,0,0,0,1482391237
1482391357,10234,2475,0,0,0,1482391357
1482391477,3886,2475,0,0,0,1482391477
1482391597,8293,2475,0,0,0,1482391597
1482391717,8293,2475,0,0,0,1482391717
1482391837,11204,2475,0,0,0,1482391837
1482391957,6162,2475,0,0,0,1482391957
1482392077,3482,2475,0,0,0,1482392077
1482392197,14047,2475,0,0,0,1482392197
1482392317,3887,2475,0,0,0,1482392317
1482392437,8292,2475,0,0,0,1482392437
1482392557,8293,2475,0,0,0,1482392557
1482392677,15676,2475,0,0,0,1482392677
1482392797,8313,2475,0,0,0,1482392797
1482392917,11061,2475,0,0,0,1482392917
1482393037,8313,2475,0,0,0,1482393037
1482393157,3754,2475,0,0,0,1482393157
1482393277,14044,2475,0,0,0,1482393277
1482393397,10234,2475,0,0,0,1482393397
1482393517,14047,2475,0,0,0,1482393517
1482393637,3755,2475,0,0,0,1482393637
1482393757,14046,2475,0,0,0,1482393757
1482393877,14047,2475,0,0,0,1482393877
1482393997,8293,2475,0,0,0,1482393997
1482394117,15676,2475,0,0,0,1482394117
1482394237,2832,2475,0,0,0,1482394237
1482394357,11173,2475,0,0,0,1482394357
1482394477,8292,2475,0,0,0,1482394477
1482394597,14047,2475,0,0,0,1482394597
1482394717,11187,2475,0,0,0,1482394717
1482394837,3752,2475,0,0,0,1482394837
1482394957,10252,2544,0,0,0,1482394957
1482395077,13155,2544,0,0,0,1482395077
